TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF
4/16/2009,1.3196,A,F
4/17/2009,1.3058,A,F
4/20/2009,1.2966,A,F
4/21/2009,1.2932,A,F
4/22/2009,1.2947,A,F
4/23/2009,1.305,A,F
4/24/2009,1.3232,A,F
4/27/2009,1.3125,A,F
4/28/2009,1.2992,A,F
4/29/2009,1.3266,A,F
4/30/2009,1.3275,A,F
5/4/2009,1.3223,A,F
5/5/2009,1.3403,A,F
5/6/2009,1.3322,A,F
5/7/2009,1.3363,A,F
5/8/2009,1.3425,A,F
5/11/2009,1.3574,A,F
5/12/2009,1.3683,A,F
5/13/2009,1.3623,A,F
5/14/2009,1.3563,A,F
5/15/2009,1.3518,A,F
5/18/2009,1.3494,A,F
5/19/2009,1.3612,A,F
5/20/2009,1.369,A,F
5/21/2009,1.3771,A,F
5/22/2009,1.3972,A,F
5/25/2009,1.401,A,F
5/26/2009,1.3908,A,F
5/27/2009,1.3901,A,F
5/28/2009,1.3856,A,F
5/29/2009,1.4098,A,F
6/1/2009,1.422,A,F
6/2/2009,1.4238,A,F
6/3/2009,1.4207,A,F
6/4/2009,1.4095,A,F
6/5/2009,1.4177,A,F
6/8/2009,1.3866,A,F
6/9/2009,1.3959,A,F
6/10/2009,1.4102,A,F
6/11/2009,1.3969,A,F
6/12/2009,1.4004,A,F
6/15/2009,1.385,A,F
6/16/2009,1.389,A,F
6/17/2009,1.384,A,F
6/18/2009,1.392,A,F
6/19/2009,1.3932,A,F
6/22/2009,1.3858,A,F
6/23/2009,1.3978,A,F
6/24/2009,1.4029,A,F
6/25/2009,1.394,A,F
6/26/2009,1.4096,A,F
6/29/2009,1.4058,A,F
6/30/2009,1.4134,A,F
7/1/2009,1.4096,A,F
7/2/2009,1.4049,A,F
7/3/2009,1.4009,A,F
7/6/2009,1.3897,A,F
7/7/2009,1.4019,A,F
7/8/2009,1.3901,A,F
7/9/2009,1.399,A,F
7/10/2009,1.3901,A,F
7/13/2009,1.3975,A,F
7/14/2009,1.3991,A,F
7/15/2009,1.4089,A,F
7/16/2009,1.413,A,F
7/17/2009,1.409,A,F
7/20/2009,1.4217,A,F
7/21/2009,1.4223,A,F
7/22/2009,1.4191,A,F
7/23/2009,1.4229,A,F
7/24/2009,1.4227,A,F
7/27/2009,1.4269,A,F
7/28/2009,1.4229,A,F
7/29/2009,1.4104,A,F
7/30/2009,1.4053,A,F
7/31/2009,1.4138,A,F
8/3/2009,1.4303,A,F
8/4/2009,1.4384,A,F
8/5/2009,1.441,A,F
8/6/2009,1.437,A,F
8/7/2009,1.4357,A,F
8/10/2009,1.4202,A,F
8/11/2009,1.4166,A,F
8/12/2009,1.417,A,F
8/13/2009,1.4293,A,F
8/14/2009,1.4294,A,F
8/17/2009,1.4072,A,F
8/18/2009,1.4101,A,F
8/19/2009,1.4112,A,F
8/20/2009,1.4243,A,F
8/21/2009,1.433,A,F
8/24/2009,1.4323,A,F
8/25/2009,1.4324,A,F
8/26/2009,1.427,A,F
8/27/2009,1.4268,A,F
8/28/2009,1.4364,A,F
8/31/2009,1.4272,A,F
9/1/2009,1.4314,A,F
9/2/2009,1.422,A,F
9/3/2009,1.4335,A,F
9/4/2009,1.4262,A,F
9/7/2009,1.433,A,F
9/8/2009,1.4473,A,F
9/9/2009,1.4522,A,F
9/10/2009,1.4545,A,F
9/11/2009,1.4594,A,F
9/14/2009,1.4561,A,F
9/15/2009,1.4611,A,F
9/16/2009,1.4671,A,F
9/17/2009,1.4712,A,F
9/18/2009,1.4705,A,F
9/21/2009,1.4658,A,F
9/22/2009,1.478,A,F
9/23/2009,1.4783,A,F
9/24/2009,1.4768,A,F
9/25/2009,1.467,A,F
9/28/2009,1.465,A,F
9/29/2009,1.4549,A,F
9/30/2009,1.4643,A,F
10/1/2009,1.4539,A,F
10/2/2009,1.4537,A,F
10/5/2009,1.4616,A,F
10/6/2009,1.4722,A,F
10/7/2009,1.4694,A,F
10/8/2009,1.4763,A,F
10/9/2009,1.475,A,F
10/12/2009,1.4765,A,F
10/13/2009,1.4864,A,F
10/14/2009,1.4881,A,F
10/15/2009,1.4864,A,F
10/16/2009,1.4869,A,F
10/19/2009,1.4918,A,F
10/20/2009,1.4971,A,F
10/21/2009,1.4921,A,F
10/22/2009,1.5,A,F
10/23/2009,1.502,A,F
10/26/2009,1.5019,A,F
10/27/2009,1.4874,A,F
10/28/2009,1.4785,A,F
10/29/2009,1.4788,A,F
10/30/2009,1.48,A,F
11/2/2009,1.4772,A,F
11/3/2009,1.4658,A,F
11/4/2009,1.4761,A,F
11/5/2009,1.4867,A,F
11/6/2009,1.4862,A,F
11/9/2009,1.4984,A,F
11/10/2009,1.4966,A,F
11/11/2009,1.5037,A,F
11/12/2009,1.4922,A,F
11/13/2009,1.4868,A,F
11/16/2009,1.4965,A,F
11/17/2009,1.4875,A,F
11/18/2009,1.4957,A,F
11/19/2009,1.4863,A,F
11/20/2009,1.4815,A,F
11/23/2009,1.4968,A,F
11/24/2009,1.4969,A,F
11/25/2009,1.5083,A,F
11/26/2009,1.5071,A,F
11/27/2009,1.4918,A,F
11/30/2009,1.5023,A,F
12/1/2009,1.5074,A,F
12/2/2009,1.509,A,F
12/3/2009,1.512,A,F
12/4/2009,1.5068,A,F
12/7/2009,1.4787,A,F
12/8/2009,1.4774,A,F
12/9/2009,1.4768,A,F
12/10/2009,1.473,A,F
12/11/2009,1.4757,A,F
12/14/2009,1.4647,A,F
12/15/2009,1.4541,A,F
12/16/2009,1.456,A,F
12/17/2009,1.4343,A,F
12/18/2009,1.4337,A,F
12/21/2009,1.4368,A,F
12/22/2009,1.4279,A,F
12/23/2009,1.4276,A,F
12/24/2009,1.4398,A,F
12/28/2009,1.4405,A,F
12/29/2009,1.4433,A,F
12/30/2009,1.4338,A,F
12/31/2009,1.4406,A,F
1/4/2010,1.4389,A,F
1/5/2010,1.4442,A,F
1/6/2010,1.435,A,F
1/7/2010,1.4304,A,F
1/8/2010,1.4273,A,F
1/11/2010,1.4528,A,F
1/12/2010,1.4481,A,F
1/13/2010,1.4563,A,F
1/14/2010,1.4486,A,F
1/15/2010,1.4374,A,F
1/18/2010,1.4369,A,F
1/19/2010,1.4279,A,F
1/20/2010,1.4132,A,F
1/21/2010,1.4064,A,F
1/22/2010,1.4135,A,F
1/25/2010,1.4151,A,F
1/26/2010,1.4085,A,F
1/27/2010,1.4072,A,F
1/28/2010,1.3999,A,F
1/29/2010,1.3966,A,F
2/1/2010,1.3913,A,F
2/2/2010,1.3937,A,F
2/3/2010,1.3984,A,F
2/4/2010,1.3847,A,F
2/5/2010,1.3691,A,F
2/8/2010,1.3675,A,F
2/9/2010,1.376,A,F
2/10/2010,1.374,A,F
2/11/2010,1.3718,A,F
2/12/2010,1.3572,A,F
2/15/2010,1.3607,A,F
2/16/2010,1.3649,A,F
2/17/2010,1.3726,A,F
2/18/2010,1.3567,A,F
2/19/2010,1.3519,A,F
2/22/2010,1.3626,A,F
2/23/2010,1.3577,A,F
2/24/2010,1.3547,A,F
2/25/2010,1.3489,A,F
2/26/2010,1.357,A,F
3/1/2010,1.3525,A,F
3/2/2010,1.3548,A,F
3/3/2010,1.3641,A,F
3/4/2010,1.3668,A,F
3/5/2010,1.3582,A,F
3/8/2010,1.3662,A,F
3/9/2010,1.3557,A,F
3/10/2010,1.361,A,F
3/11/2010,1.3657,A,F
3/12/2010,1.3765,A,F
3/15/2010,1.3705,A,F
3/16/2010,1.3723,A,F
3/17/2010,1.3756,A,F
3/18/2010,1.366,A,F
3/19/2010,1.3548,A,F
3/22/2010,1.3471,A,F
3/23/2010,1.3519,A,F
3/24/2010,1.3338,A,F
3/25/2010,1.3356,A,F
3/26/2010,1.3353,A,F
3/29/2010,1.3471,A,F
3/30/2010,1.3482,A,F
3/31/2010,1.3479,A,F
4/1/2010,1.3468,A,F
4/6/2010,1.3396,A,F
4/7/2010,1.334,A,F
4/8/2010,1.3296,A,F
4/9/2010,1.3384,A,F
4/12/2010,1.3585,A,F
4/13/2010,1.3583,A,F
4/14/2010,1.3615,A,F
4/15/2010,1.3544,A,F
4/16/2010,1.3535,A,F
4/19/2010,1.3432,A,F
4/20/2010,1.3486,A,F
4/21/2010,1.3373,A,F
4/22/2010,1.3339,A,F
4/23/2010,1.3311,A,F
4/26/2010,1.3321,A,F
4/27/2010,1.329,A,F
4/28/2010,1.3245,A,F
4/29/2010,1.3256,A,F
4/30/2010,1.3315,A,F
5/3/2010,1.3238,A,F
5/4/2010,1.3089,A,F
5/5/2010,1.2924,A,F
5/6/2010,1.2727,A,F
5/7/2010,1.2746,A,F
5/10/2010,1.2969,A,F
5/11/2010,1.2698,A,F
5/12/2010,1.2686,A,F
5/13/2010,1.2587,A,F
5/14/2010,1.2492,A,F
5/17/2010,1.2349,A,F
5/18/2010,1.2428,A,F
5/19/2010,1.227,A,F
5/20/2010,1.2334,A,F
5/21/2010,1.2497,A,F
5/24/2010,1.236,A,F
5/25/2010,1.2223,A,F
5/26/2010,1.2309,A,F
5/27/2010,1.2255,A,F
5/28/2010,1.2384,A,F
5/31/2010,1.2307,A,F
6/1/2010,1.2155,A,F
6/2/2010,1.2218,A,F
6/3/2010,1.2268,A,F
6/4/2010,1.206,A,F
6/7/2010,1.1959,A,F
6/8/2010,1.1942,A,F
6/9/2010,1.201,A,F
6/10/2010,1.2045,A,F
6/11/2010,1.2127,A,F
6/14/2010,1.2249,A,F
6/15/2010,1.2258,A,F
6/16/2010,1.2277,A,F
6/17/2010,1.2363,A,F
6/18/2010,1.2372,A,F
6/21/2010,1.2391,A,F
6/22/2010,1.2258,A,F
6/23/2010,1.2271,A,F
6/24/2010,1.2262,A,F
6/25/2010,1.2294,A,F
6/28/2010,1.2339,A,F
6/29/2010,1.2198,A,F
6/30/2010,1.2271,A,F
7/1/2010,1.2328,A,F
7/2/2010,1.2548,A,F
7/5/2010,1.2531,A,F
7/6/2010,1.2579,A,F
7/7/2010,1.2567,A,F
7/8/2010,1.266,A,F
7/9/2010,1.2637,A,F
7/12/2010,1.2572,A,F
7/13/2010,1.2569,A,F
7/14/2010,1.2703,A,F
7/15/2010,1.2828,A,F
7/16/2010,1.3,A,F
7/19/2010,1.2957,A,F
7/20/2010,1.2844,A,F
7/21/2010,1.2817,A,F
7/22/2010,1.285,A,F
7/23/2010,1.2897,A,F
7/26/2010,1.2931,A,F
7/27/2010,1.3033,A,F
7/28/2010,1.2992,A,F
7/29/2010,1.3069,A,F
7/30/2010,1.3028,A,F
8/2/2010,1.3073,A,F
8/3/2010,1.3221,A,F
8/4/2010,1.3206,A,F
8/5/2010,1.3184,A,F
8/6/2010,1.3176,A,F
8/9/2010,1.3253,A,F
8/10/2010,1.3133,A,F
8/11/2010,1.3016,A,F
8/12/2010,1.279,A,F
8/13/2010,1.2799,A,F
8/16/2010,1.282,A,F
8/17/2010,1.286,A,F
8/18/2010,1.288,A,F
8/19/2010,1.2836,A,F
8/20/2010,1.2711,A,F
8/23/2010,1.2704,A,F
8/24/2010,1.2611,A,F
8/25/2010,1.2613,A,F
8/26/2010,1.2693,A,F
8/27/2010,1.2713,A,F
8/30/2010,1.27,A,F
8/31/2010,1.268,A,F
9/1/2010,1.28,A,F
9/2/2010,1.2818,A,F
9/3/2010,1.2834,A,F
9/6/2010,1.2874,A,F
9/7/2010,1.2744,A,F
9/8/2010,1.2697,A,F
9/9/2010,1.2715,A,F
9/10/2010,1.2725,A,F
9/13/2010,1.2801,A,F
9/14/2010,1.285,A,F
9/15/2010,1.2989,A,F
9/16/2010,1.3078,A,F
9/17/2010,1.306,A,F
9/20/2010,1.3074,A,F
9/21/2010,1.312,A,F
9/22/2010,1.3364,A,F
9/23/2010,1.3323,A,F
9/24/2010,1.3412,A,F
9/27/2010,1.3477,A,F
9/28/2010,1.346,A,F
9/29/2010,1.3611,A,F
9/30/2010,1.3648,A,F
10/1/2010,1.3726,A,F
10/4/2010,1.3705,A,F
10/5/2010,1.378,A,F
10/6/2010,1.3856,A,F
10/7/2010,1.397,A,F
10/8/2010,1.3874,A,F
10/11/2010,1.3936,A,F
10/12/2010,1.3833,A,F
10/13/2010,1.3958,A,F
10/14/2010,1.4101,A,F
10/15/2010,1.4089,A,F
10/18/2010,1.3896,A,F
10/19/2010,1.3859,A,F
10/20/2010,1.3861,A,F
10/21/2010,1.4016,A,F
10/22/2010,1.3934,A,F
10/25/2010,1.4031,A,F
10/26/2010,1.3912,A,F
10/27/2010,1.3803,A,F
10/28/2010,1.3857,A,F
10/29/2010,1.3857,A,F
11/1/2010,1.3926,A,F
11/2/2010,1.4018,A,F
11/3/2010,1.4014,A,F
11/4/2010,1.4244,A,F
11/5/2010,1.4084,A,F
11/8/2010,1.3917,A,F
11/9/2010,1.3945,A,F
11/10/2010,1.377,A,F
11/11/2010,1.37,A,F
11/12/2010,1.3711,A,F
11/15/2010,1.3626,A,F
11/16/2010,1.3612,A,F
11/17/2010,1.3481,A,F
11/18/2010,1.3647,A,F
11/19/2010,1.3674,A,F
11/22/2010,1.3647,A,F
11/23/2010,1.3496,A,F
11/24/2010,1.3339,A,F
11/25/2010,1.3321,A,F
11/26/2010,1.3225,A,F
11/29/2010,1.3146,A,F
11/30/2010,1.2998,A,F
12/1/2010,1.3115,A,F
12/2/2010,1.3155,A,F
12/3/2010,1.3246,A,F
12/6/2010,1.328,A,F
12/7/2010,1.3363,A,F
12/8/2010,1.32,A,F
12/9/2010,1.3214,A,F
12/10/2010,1.3244,A,F
12/13/2010,1.3267,A,F
12/14/2010,1.3435,A,F
12/15/2010,1.336,A,F
12/16/2010,1.3238,A,F
12/17/2010,1.326,A,F
12/20/2010,1.3147,A,F
12/21/2010,1.3155,A,F
12/22/2010,1.3112,A,F
12/23/2010,1.3064,A,F
12/24/2010,1.3099,A,F
12/27/2010,1.3136,A,F
12/28/2010,1.3195,A,F
12/29/2010,1.3136,A,F
12/30/2010,1.328,A,F
12/31/2010,1.3362,A,F
1/3/2011,1.3348,A,F
1/4/2011,1.3421,A,F
1/5/2011,1.3213,A,F
1/6/2011,1.3091,A,F
1/7/2011,1.2961,A,F
1/10/2011,1.2903,A,F
1/11/2011,1.2948,A,F
1/12/2011,1.2973,A,F
1/13/2011,1.3199,A,F
1/14/2011,1.3349,A,F
1/17/2011,1.3311,A,F
1/18/2011,1.3371,A,F
1/19/2011,1.3506,A,F
1/20/2011,1.3472,A,F
1/21/2011,1.3521,A,F
1/24/2011,1.3571,A,F
1/25/2011,1.3596,A,F
1/26/2011,1.3681,A,F
1/27/2011,1.3716,A,F
1/28/2011,1.371,A,F
1/31/2011,1.3692,A,F
2/1/2011,1.3755,A,F
2/2/2011,1.3803,A,F
2/3/2011,1.3745,A,F
2/4/2011,1.3631,A,F
2/7/2011,1.3553,A,F
2/8/2011,1.3635,A,F
2/9/2011,1.3647,A,F
2/10/2011,1.3604,A,F
2/11/2011,1.3524,A,F
2/14/2011,1.344,A,F
2/15/2011,1.351,A,F
2/16/2011,1.351,A,F
2/17/2011,1.356,A,F
2/18/2011,1.3627,A,F
2/21/2011,1.3668,A,F
2/22/2011,1.3667,A,F
2/23/2011,1.3731,A,F
2/24/2011,1.3773,A,F
2/25/2011,1.3762,A,F
2/28/2011,1.3834,A,F
3/1/2011,1.3825,A,F
3/2/2011,1.3809,A,F
3/3/2011,1.385,A,F
3/4/2011,1.3957,A,F
3/7/2011,1.4028,A,F
3/8/2011,1.3898,A,F
3/9/2011,1.3928,A,F
3/10/2011,1.3817,A,F
3/11/2011,1.3773,A,F
3/14/2011,1.3948,A,F
3/15/2011,1.3884,A,F
3/16/2011,1.3951,A,F
3/17/2011,1.4004,A,F
3/18/2011,1.413,A,F
3/21/2011,1.4194,A,F
3/22/2011,1.4211,A,F
3/23/2011,1.4136,A,F
3/24/2011,1.4128,A,F
3/25/2011,1.4115,A,F
3/28/2011,1.4032,A,F
3/29/2011,1.4066,A,F
3/30/2011,1.409,A,F
3/31/2011,1.4207,A,F
4/1/2011,1.4141,A,F
4/4/2011,1.424,A,F
4/5/2011,1.4166,A,F
4/6/2011,1.43,A,F
4/7/2011,1.4283,A,F
4/8/2011,1.4401,A,F
4/11/2011,1.4434,A,F
4/12/2011,1.447,A,F
4/13/2011,1.4493,A,F
4/14/2011,1.4401,A,F
4/15/2011,1.445,A,F
4/18/2011,1.4275,A,F
4/19/2011,1.4302,A,F
4/20/2011,1.4515,A,F
4/21/2011,1.4584,A,F
4/26/2011,1.4617,A,F
4/27/2011,1.4668,A,F
4/28/2011,1.4794,A,F
4/29/2011,1.486,A,F
5/2/2011,1.4837,A,F
5/3/2011,1.478,A,F
5/4/2011,1.4882,A,F
5/5/2011,1.4814,A,F
5/6/2011,1.4501,A,F
5/9/2011,1.4397,A,F
5/10/2011,1.4358,A,F
5/11/2011,1.4357,A,F
5/12/2011,1.4153,A,F
5/13/2011,1.428,A,F
5/16/2011,1.4143,A,F
5/17/2011,1.4171,A,F
5/18/2011,1.4227,A,F
5/19/2011,1.4265,A,F
5/20/2011,1.4237,A,F
5/23/2011,1.402,A,F
5/24/2011,1.4089,A,F
5/25/2011,1.4069,A,F
5/26/2011,1.4168,A,F
5/27/2011,1.4265,A,F
5/30/2011,1.4272,A,F
5/31/2011,1.4385,A,F
6/1/2011,1.4408,A,F
6/2/2011,1.446,A,F
6/3/2011,1.4488,A,F
6/6/2011,1.4596,A,F
6/7/2011,1.4652,A,F
6/8/2011,1.4608,A,F
6/9/2011,1.4614,A,F
6/10/2011,1.4486,A,F
6/13/2011,1.4354,A,F
6/14/2011,1.4448,A,F
6/15/2011,1.4292,A,F
6/16/2011,1.4088,A,F
6/17/2011,1.427,A,F
6/20/2011,1.4235,A,F
6/21/2011,1.4373,A,F
6/22/2011,1.4397,A,F
6/23/2011,1.4212,A,F
6/24/2011,1.422,A,F
6/27/2011,1.4205,A,F
6/28/2011,1.4261,A,F
6/29/2011,1.4425,A,F
6/30/2011,1.4453,A,F
7/1/2011,1.4488,A,F
7/4/2011,1.45,A,F
7/5/2011,1.4461,A,F
7/6/2011,1.4318,A,F
7/7/2011,1.4247,A,F
7/8/2011,1.4242,A,F
7/11/2011,1.4056,A,F
7/12/2011,1.3975,A,F
7/13/2011,1.4073,A,F
7/14/2011,1.4202,A,F
7/15/2011,1.4146,A,F
7/18/2011,1.4045,A,F
7/19/2011,1.416,A,F
7/20/2011,1.4207,A,F
7/21/2011,1.4222,A,F
7/22/2011,1.4391,A,F
7/25/2011,1.438,A,F
7/26/2011,1.4471,A,F
7/27/2011,1.4446,A,F
7/28/2011,1.426,A,F
7/29/2011,1.426,A,F
8/1/2011,1.4415,A,F
8/2/2011,1.417,A,F
8/3/2011,1.43,A,F
8/4/2011,1.4229,A,F
8/5/2011,1.4155,A,F
8/8/2011,1.4225,A,F
8/9/2011,1.4267,A,F
8/10/2011,1.4367,A,F
8/11/2011,1.4143,A,F
8/12/2011,1.425,A,F
8/15/2011,1.4309,A,F
8/16/2011,1.436,A,F
8/17/2011,1.4477,A,F
8/18/2011,1.4369,A,F
8/19/2011,1.4385,A,F
8/22/2011,1.4413,A,F
8/23/2011,1.4462,A,F
8/24/2011,1.4433,A,F
8/25/2011,1.4424,A,F
8/26/2011,1.4402,A,F
8/29/2011,1.4487,A,F
8/30/2011,1.4402,A,F
8/31/2011,1.445,A,F
9/1/2011,1.4285,A,F
9/2/2011,1.4255,A,F
9/5/2011,1.4126,A,F
9/6/2011,1.4099,A,F
9/7/2011,1.4036,A,F
9/8/2011,1.4044,A,F
9/9/2011,1.3817,A,F
9/12/2011,1.3656,A,F
9/13/2011,1.3645,A,F
9/14/2011,1.3729,A,F
9/15/2011,1.3795,A,F
9/16/2011,1.376,A,F
9/19/2011,1.3641,A,F
9/20/2011,1.371,A,F
9/21/2011,1.3636,A,F
9/22/2011,1.3448,A,F
9/23/2011,1.343,A,F
9/26/2011,1.35,A,F
9/27/2011,1.3579,A,F
9/28/2011,1.3631,A,F
9/29/2011,1.3615,A,F
9/30/2011,1.3503,A,F
10/3/2011,1.3327,A,F
10/4/2011,1.3181,A,F
10/5/2011,1.3337,A,F
10/6/2011,1.3269,A,F
10/7/2011,1.3434,A,F
10/10/2011,1.3593,A,F
10/11/2011,1.3607,A,F
10/12/2011,1.3766,A,F
10/13/2011,1.3727,A,F
10/14/2011,1.3807,A,F
10/17/2011,1.3776,A,F
10/18/2011,1.3676,A,F
10/19/2011,1.3828,A,F
10/20/2011,1.3807,A,F
10/21/2011,1.3798,A,F
10/24/2011,1.3856,A,F
10/25/2011,1.3918,A,F
10/26/2011,1.3927,A,F
10/27/2011,1.4038,A,F
10/28/2011,1.416,A,F
10/31/2011,1.4001,A,F
11/1/2011,1.3627,A,F
11/2/2011,1.3809,A,F
11/3/2011,1.3773,A,F
11/4/2011,1.3773,A,F
11/7/2011,1.3742,A,F
11/8/2011,1.3788,A,F
11/9/2011,1.3633,A,F
11/10/2011,1.3616,A,F
11/11/2011,1.365,A,F
11/14/2011,1.3659,A,F
11/15/2011,1.3532,A,F
11/16/2011,1.3484,A,F
11/17/2011,1.348,A,F
11/18/2011,1.3576,A,F
11/21/2011,1.3458,A,F
11/22/2011,1.3535,A,F
11/23/2011,1.3387,A,F
11/24/2011,1.3373,A,F
11/25/2011,1.3229,A,F
11/28/2011,1.3348,A,F
11/29/2011,1.3336,A,F
11/30/2011,1.3418,A,F
12/1/2011,1.3492,A,F
12/2/2011,1.3511,A,F
12/5/2011,1.3442,A,F
12/6/2011,1.3394,A,F
12/7/2011,1.3377,A,F
12/8/2011,1.341,A,F
12/9/2011,1.3384,A,F
12/12/2011,1.3251,A,F
12/13/2011,1.3181,A,F
12/14/2011,1.2993,A,F
12/15/2011,1.3019,A,F
12/16/2011,1.3064,A,F
12/19/2011,1.3039,A,F
12/20/2011,1.3074,A,F
12/21/2011,1.3054,A,F
12/22/2011,1.3047,A,F
12/23/2011,1.3057,A,F
12/27/2011,1.3069,A,F
12/28/2011,1.3074,A,F
12/29/2011,1.2889,A,F
12/30/2011,1.2939,A,F
1/2/2012,1.2935,A,F
1/3/2012,1.3014,A,F
1/4/2012,1.2948,A,F
1/5/2012,1.2832,A,F
1/6/2012,1.2776,A,F
1/9/2012,1.2728,A,F
1/10/2012,1.2808,A,F
1/11/2012,1.2718,A,F
1/12/2012,1.2736,A,F
1/13/2012,1.2771,A,F
1/16/2012,1.2669,A,F
1/17/2012,1.279,A,F
1/18/2012,1.2831,A,F
1/19/2012,1.2911,A,F
1/20/2012,1.2902,A,F
1/23/2012,1.3017,A,F
1/24/2012,1.3003,A,F
1/25/2012,1.2942,A,F
1/26/2012,1.3145,A,F
1/27/2012,1.3145,A,F
1/30/2012,1.311,A,F
1/31/2012,1.3176,A,F
2/1/2012,1.3175,A,F
2/2/2012,1.3094,A,F
2/3/2012,1.316,A,F
2/6/2012,1.3042,A,F
2/7/2012,1.3113,A,F
2/8/2012,1.3274,A,F
2/9/2012,1.3288,A,F
2/10/2012,1.3189,A,F
2/13/2012,1.3254,A,F
2/14/2012,1.3169,A,F
2/15/2012,1.3092,A,F
2/16/2012,1.2982,A,F
2/17/2012,1.3159,A,F
2/20/2012,1.3266,A,F
2/21/2012,1.3222,A,F
2/22/2012,1.323,A,F
2/23/2012,1.33,A,F
2/24/2012,1.3412,A,F
2/27/2012,1.3388,A,F
2/28/2012,1.3454,A,F
2/29/2012,1.3443,A,F
3/1/2012,1.3312,A,F
3/2/2012,1.3217,A,F
3/5/2012,1.322,A,F
3/6/2012,1.3153,A,F
3/7/2012,1.312,A,F
3/8/2012,1.3242,A,F
3/9/2012,1.3191,A,F
3/12/2012,1.3119,A,F
3/13/2012,1.3057,A,F
3/14/2012,1.3062,A,F
3/15/2012,1.3057,A,F
3/16/2012,1.3116,A,F
3/19/2012,1.315,A,F
3/20/2012,1.3198,A,F
3/21/2012,1.3225,A,F
3/22/2012,1.3167,A,F
3/23/2012,1.3242,A,F
3/26/2012,1.3276,A,F
3/27/2012,1.3333,A,F
3/28/2012,1.3337,A,F
3/29/2012,1.3272,A,F
3/30/2012,1.3356,A,F
4/2/2012,1.3319,A,F
4/3/2012,1.3315,A,F
4/4/2012,1.3142,A,F
4/5/2012,1.3068,A,F
4/10/2012,1.3114,A,F
4/11/2012,1.3131,A,F
4/12/2012,1.3153,A,F
4/13/2012,1.3148,A,F
4/16/2012,1.3024,A,F
4/17/2012,1.3132,A,F
4/18/2012,1.3093,A,F
4/19/2012,1.3086,A,F
4/20/2012,1.3192,A,F
4/23/2012,1.3131,A,F
4/24/2012,1.3161,A,F
4/25/2012,1.3206,A,F
4/26/2012,1.3215,A,F
4/27/2012,1.3229,A,F
4/30/2012,1.3214,A,F
5/2/2012,1.3131,A,F
5/3/2012,1.3123,A,F
5/4/2012,1.3132,A,F
5/7/2012,1.3033,A,F
5/8/2012,1.3025,A,F
5/9/2012,1.295,A,F
5/10/2012,1.2961,A,F
5/11/2012,1.2944,A,F
5/14/2012,1.2863,A,F
5/15/2012,1.2843,A,F
5/16/2012,1.2738,A,F
5/17/2012,1.2682,A,F
5/18/2012,1.2721,A,F
5/21/2012,1.275,A,F
5/22/2012,1.2768,A,F
5/23/2012,1.2659,A,F
5/24/2012,1.2557,A,F
5/25/2012,1.2546,A,F
5/28/2012,1.2566,A,F
5/29/2012,1.2523,A,F
5/30/2012,1.2438,A,F
5/31/2012,1.2403,A,F
6/1/2012,1.2322,A,F
6/4/2012,1.2437,A,F
6/5/2012,1.2429,A,F
6/6/2012,1.2485,A,F
6/7/2012,1.2595,A,F
6/8/2012,1.2468,A,F
6/11/2012,1.2544,A,F
6/12/2012,1.2492,A,F
6/13/2012,1.2534,A,F
6/14/2012,1.2551,A,F
6/15/2012,1.2596,A,F
6/18/2012,1.2618,A,F
6/19/2012,1.2619,A,F
6/20/2012,1.2704,A,F
6/21/2012,1.267,A,F
6/22/2012,1.2539,A,F
6/25/2012,1.2488,A,F
6/26/2012,1.2475,A,F
6/27/2012,1.2478,A,F
6/28/2012,1.2418,A,F
6/29/2012,1.259,A,F
7/2/2012,1.2593,A,F
7/3/2012,1.2575,A,F
7/4/2012,1.256,A,F
7/5/2012,1.2426,A,F
7/6/2012,1.2377,A,F
7/9/2012,1.2293,A,F
7/10/2012,1.2285,A,F
7/11/2012,1.226,A,F
7/12/2012,1.2178,A,F
7/13/2012,1.2185,A,F
7/16/2012,1.2177,A,F
7/17/2012,1.2281,A,F
7/18/2012,1.2234,A,F
7/19/2012,1.2287,A,F
7/20/2012,1.22,A,F
7/23/2012,1.2105,A,F
7/24/2012,1.2089,A,F
7/25/2012,1.2134,A,F
7/26/2012,1.226,A,F
7/27/2012,1.2317,A,F
7/30/2012,1.2246,A,F
7/31/2012,1.2284,A,F
8/1/2012,1.2298,A,F
8/2/2012,1.2346,A,F
8/3/2012,1.2245,A,F
8/6/2012,1.2379,A,F
8/7/2012,1.2436,A,F
8/8/2012,1.2336,A,F
8/9/2012,1.2301,A,F
8/10/2012,1.2262,A,F
8/13/2012,1.2339,A,F
8/14/2012,1.2352,A,F
8/15/2012,1.2276,A,F
8/16/2012,1.2279,A,F
8/17/2012,1.2337,A,F
8/20/2012,1.23,A,F
8/21/2012,1.2428,A,F
8/22/2012,1.2448,A,F
8/23/2012,1.2552,A,F
8/24/2012,1.2507,A,F
8/27/2012,1.253,A,F
8/28/2012,1.2548,A,F
8/29/2012,1.2545,A,F
8/30/2012,1.2544,A,F
8/31/2012,1.2611,A,F
9/3/2012,1.2568,A,F
9/4/2012,1.2579,A,F
9/5/2012,1.2578,A,F
9/6/2012,1.2638,A,F
9/7/2012,1.2706,A,F
9/10/2012,1.2776,A,F
9/11/2012,1.2787,A,F
9/12/2012,1.2896,A,F
9/13/2012,1.291,A,F
